"TimeStep","Time","Exx","Exy","Eyy","Sxx","Sxy","Syy","displacements:0","displacements:1","displacements:2","material_id","subdomain","velocities:0","velocities:1","velocities:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,,0,0.83,0.76,0
0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,,0.052533,0.83187,0.8125,0
0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,,0.10507,0.83375,0.865,0
0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,,0.1576,0.83562,0.9175,0
0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,,0.21013,0.8375,0.97,0
1,0.001,-0.0063739,0.00047606,-0.0014308,-530.44,1.278,-517.17,-0.0010187,0.00052733,0,2,7,-0.58188,0.72843,0,,0,0.83,0.76,0
1,0.001,-0.0071146,-0.0001266,-0.00029335,-506.33,-0.33987,-488.02,-0.0011466,0.00049093,0,2,7,-0.64421,0.9987,0,,0.052533,0.83187,0.8125,0
1,0.001,-0.011699,-3.311e-05,0.0052474,-455.75,-0.088885,-410.26,-0.0013078,0.00060706,0,2,7,-1.3539,1.4472,0,,0.10507,0.83375,0.865,0
1,0.001,-0.018371,0.00055187,0.012582,-430.08,1.4815,-346.98,-0.0014936,0.0010888,0,2,7,-1.3848,2.1765,0,,0.1576,0.83562,0.9175,0
1,0.001,0.0025982,0.014341,-0.0040654,-89.527,38.5,-107.42,-2.2339e-05,0.0014586,0,2,7,0.48099,2.8291,0,,0.21013,0.8375,0.97,0
2,0.002,-0.0098871,0.0013562,0.0015435,-575.32,3.6408,-544.63,-0.0023855,0.0017392,0,2,7,-1.8029,1.6388,0,,0,0.83,0.76,0
2,0.002,-0.017288,-0.00065276,0.009949,-529.14,-1.7524,-456.02,-0.0027359,0.0020035,0,2,7,-2.1898,2.1787,0,,0.052533,0.83187,0.8125,0
2,0.002,-0.027265,-0.00055753,0.019604,-577.07,-1.4967,-451.25,-0.0033665,0.0028243,0,2,7,-2.3686,3.0661,0,,0.10507,0.83375,0.865,0
2,0.002,-0.027719,0.0037813,0.020317,-561.21,10.151,-432.26,-0.0034363,0.0039228,0,2,7,-1.7834,3.5558,0,,0.1576,0.83562,0.9175,0
2,0.002,-0.011889,0.025915,0.0076051,-313.68,69.571,-261.35,-0.001186,0.0046995,0,2,7,-2.0644,4.014,0,,0.21013,0.8375,0.97,0
3,0.003,-0.020388,0.0025714,0.010372,-713.5,6.9031,-630.92,-0.0042911,0.0039056,0,2,7,-1.4759,2.971,0,,0,0.83,0.76,0
3,0.003,-0.030923,0.0011959,0.022485,-638.03,3.2106,-494.65,-0.004811,0.0048264,0,2,7,-0.97274,3.4671,0,,0.052533,0.83187,0.8125,0
3,0.003,-0.036866,0.0041291,0.029811,-562.96,11.085,-383.97,-0.005188,0.0062251,0,2,7,-0.53302,3.8854,0,,0.10507,0.83375,0.865,0
3,0.003,-0.035549,0.0088563,0.030186,-448.19,23.775,-271.73,-0.0047386,0.0078642,0,2,7,-0.36661,4.4794,0,,0.1576,0.83562,0.9175,0
3,0.003,-0.013066,0.014991,0.0084829,-336.52,40.245,-278.67,-0.0032104,0.0089787,0,2,7,-1.6814,4.0017,0,,0.21013,0.8375,0.97,0
4,0.004,-0.027787,0.0019089,0.018751,-668.92,5.1245,-543.98,-0.0066286,0.0079014,0,2,7,-1.9457,4.6324,0,,0,0.83,0.76,0
4,0.004,-0.032864,0.0026957,0.026914,-479.54,7.2369,-319.06,-0.006741,0.0091407,0,2,7,-0.44967,5.253,0,,0.052533,0.83187,0.8125,0
4,0.004,-0.037706,0.0081557,0.031773,-491.49,21.895,-304.96,-0.0063386,0.010731,0,2,7,-1.1644,5.0464,0,,0.10507,0.83375,0.865,0
4,0.004,-0.030851,0.011111,0.024092,-527.35,29.828,-379.85,-0.0056183,0.012237,0,2,7,0.37258,4.37,0,,0.1576,0.83562,0.9175,0
4,0.004,-0.0036561,0.0072181,0.0022645,-101.34,19.377,-85.45,-0.0038535,0.012928,0,2,7,0.32448,4.4888,0,,0.21013,0.8375,0.97,0
5,0.005,-0.030131,0.0069719,0.021214,-667.37,18.717,-529.53,-0.0083949,0.013511,0,2,7,-1.2769,6.5977,0,,0,0.83,0.76,0
5,0.005,-0.032591,0.0075783,0.023762,-668.14,20.344,-516.86,-0.0079374,0.014762,0,2,7,-0.4235,5.8442,0,,0.052533,0.83187,0.8125,0
5,0.005,-0.02869,0.0074061,0.02027,-630.82,19.882,-499.38,-0.0073481,0.015966,0,2,7,-1.7269,5.3751,0,,0.10507,0.83375,0.865,0
5,0.005,-0.024294,0.0097328,0.018982,-414.58,26.128,-298.4,-0.0063728,0.016917,0,2,7,-1.6524,4.7426,0,,0.1576,0.83562,0.9175,0
5,0.005,-0.0033264,0.013169,0.0031006,-23.784,35.353,-6.53,-0.0047124,0.017478,0,2,7,-0.89276,5.2868,0,,0.21013,0.8375,0.97,0
6,0.006,-0.021696,0.011491,0.013329,-608.53,30.848,-514.51,-0.009022,0.020055,0,2,7,-0.31659,6.5134,0,,0,0.83,0.76,0
6,0.006,-0.023055,0.0006307,0.01461,-617.3,1.6932,-516.19,-0.0085196,0.02077,0,2,7,-0.88333,6.2788,0,,0.052533,0.83187,0.8125,0
6,0.006,-0.022322,0.0098084,0.015226,-526.61,26.331,-425.81,-0.0083041,0.021658,0,2,7,-1.4846,6.8557,0,,0.10507,0.83375,0.865,0
6,0.006,-0.016456,0.0036454,0.010045,-465.82,9.7863,-394.68,-0.0079928,0.022408,0,2,7,-2.3443,6.2068,0,,0.1576,0.83562,0.9175,0
6,0.006,-0.0086817,0.022616,0.0054162,-238.09,60.714,-200.24,-0.0066309,0.022965,0,2,7,-2.8384,5.6447,0,,0.21013,0.8375,0.97,0
7,0.007,-0.013717,0.0053997,0.0054946,-577.6,14.496,-526.03,-0.0088233,0.027041,0,2,7,-0.63421,7.9187,0,,0,0.83,0.76,0
7,0.007,-0.015426,0.0071065,0.0079742,-531.54,19.078,-468.72,-0.0091885,0.027436,0,2,7,-0.68529,6.9171,0,,0.052533,0.83187,0.8125,0
7,0.007,-0.020085,0.0045052,0.015417,-360.93,12.094,-265.63,-0.0094115,0.028029,0,2,7,-0.74111,6.931,0,,0.10507,0.83375,0.865,0
7,0.007,-0.011328,0.0063318,0.0074046,-288.48,16.998,-238.19,-0.0092949,0.02869,0,2,7,-0.014793,6.6263,0,,0.1576,0.83562,0.9175,0
7,0.007,-0.0026642,0.0025461,0.0003612,-158.62,6.8353,-150.5,-0.0089235,0.028782,0,2,7,-2.4848,5.7669,0,,0.21013,0.8375,0.97,0
8,0.008,-0.0082464,0.0010203,0.0009521,-501.9,2.7389,-477.2,-0.0097812,0.034741,0,2,7,-1.5192,8.0101,0,,0,0.83,0.76,0
8,0.008,-0.013345,-0.0055698,0.0077628,-403.01,-14.952,-346.34,-0.010535,0.034958,0,2,7,-1.2696,7.4333,0,,0.052533,0.83187,0.8125,0
8,0.008,-0.013756,0.00048382,0.0072932,-462,1.2989,-405.49,-0.011154,0.035331,0,2,7,-1.5505,7.626,0,,0.10507,0.83375,0.865,0
8,0.008,-0.0065717,0.0060118,0.0019178,-323.74,16.139,-300.95,-0.011077,0.035655,0,2,7,-1.3105,7.6479,0,,0.1576,0.83562,0.9175,0
8,0.008,0.0053848,0.0073224,-0.0088986,-216.65,19.657,-255,-0.010565,0.035663,0,2,7,-1.1881,6.6654,0,,0.21013,0.8375,0.97,0
9,0.009,-0.010244,-0.00035791,0.0022046,-556.29,-0.96084,-522.87,-0.010438,0.043463,0,2,7,-1.494,9.1338,0,,0,0.83,0.76,0
9,0.009,-0.0041051,-0.0025997,-0.0014763,-378.12,-6.979,-371.06,-0.011447,0.043552,0,2,7,-0.65414,9.6563,0,,0.052533,0.83187,0.8125,0
9,0.009,-0.0068392,0.0017014,0.0017615,-352.33,4.5676,-329.24,-0.012216,0.043729,0,2,7,-1.3613,9.3076,0,,0.10507,0.83375,0.865,0
9,0.009,-0.0039268,0.0045692,0.0023585,-113.69,12.266,-96.813,-0.012875,0.043685,0,2,7,-1.1592,7.5301,0,,0.1576,0.83562,0.9175,0
9,0.009,0.0076252,0.018275,-0.010906,-195.31,49.061,-245.06,-0.012338,0.043434,0,2,7,-2.7467,7.4361,0,,0.21013,0.8375,0.97,0
10,0.01,-0.0085643,-0.019427,0.0054575,-227.33,-52.154,-189.69,-0.011005,0.053014,0,2,7,-1.4339,9.0847,0,,0,0.83,0.76,0
10,0.01,-0.0011691,-0.0062418,-0.0020634,-215.75,-16.756,-218.15,-0.012005,0.053246,0,2,7,-2.5409,10.591,0,,0.052533,0.83187,0.8125,0
10,0.01,-0.0057538,0.004328,0.0033551,-173.21,11.619,-148.76,-0.013246,0.05339,0,2,7,-3.6044,9.2048,0,,0.10507,0.83375,0.865,0
10,0.01,0.011788,0.002447,-0.015501,-212.58,6.5691,-285.84,-0.01401,0.052885,0,2,7,-1.723,10.4,0,,0.1576,0.83562,0.9175,0
10,0.01,0.019529,0.0039317,-0.021274,-62.367,10.555,-171.9,-0.014747,0.052296,0,2,7,-3.694,9.8577,0,,0.21013,0.8375,0.97,0
11,0.011,-0.011147,0.0062492,0.0056049,-394.45,16.776,-349.48,-0.011172,0.064979,0,2,7,0.27566,12.373,0,,0,0.83,0.76,0
11,0.011,0.0059388,0.015022,-0.0083954,-145.63,40.326,-184.11,-0.012634,0.064997,0,2,7,-1.1085,12.379,0,,0.052533,0.83187,0.8125,0
11,0.011,0.0083717,0.01395,-0.011497,-183.07,37.449,-236.41,-0.014384,0.064487,0,2,7,-1.0407,10.76,0,,0.10507,0.83375,0.865,0
11,0.011,0.008781,0.021429,-0.010392,-82.354,57.526,-133.82,-0.015734,0.063924,0,2,7,-1.766,12.351,0,,0.1576,0.83562,0.9175,0
11,0.011,0.03849,0.011877,-0.042376,-152.24,31.885,-369.33,-0.016499,0.062676,0,2,7,-1.272,13.43,0,,0.21013,0.8375,0.97,0
12,0.012,-0.0067729,0.017108,0.001138,-388.8,45.927,-367.57,-0.010586,0.077263,0,2,7,0.13156,12.322,0,,0,0.83,0.76,0
12,0.012,0.011998,0.015661,-0.014254,-116.19,42.043,-186.66,-0.012662,0.076839,0,2,7,-0.28914,13.296,0,,0.052533,0.83187,0.8125,0
12,0.012,-0.00098826,0.01985,-0.0020225,-200.68,53.29,-203.45,-0.015285,0.0767,0,2,7,-1.1022,13.481,0,,0.10507,0.83375,0.865,0
12,0.012,0.023097,0.013035,-0.029185,-338.41,34.993,-478.77,-0.017729,0.076091,0,2,7,-0.90223,14.987,0,,0.1576,0.83562,0.9175,0
12,0.012,0.013306,0.017749,-0.013256,39.064,47.65,-32.243,-0.019336,0.07528,0,2,7,-5.0869,13.104,0,,0.21013,0.8375,0.97,0
13,0.013,0.0045803,0.0089006,-0.0078992,-205.99,23.894,-239.49,-0.0098253,0.089175,0,2,7,1.1176,14.692,0,,0,0.83,0.76,0
13,0.013,0.004618,-0.0075642,-0.0024733,153.46,-20.307,134.42,-0.012308,0.088952,0,2,7,0.18301,11.818,0,,0.052533,0.83187,0.8125,0
13,0.013,0.017457,0.0014482,-0.016755,93.028,3.8878,1.1842,-0.015698,0.088869,0,2,7,-1.9769,12.58,0,,0.10507,0.83375,0.865,0
13,0.013,-0.0051157,-4.0464e-05,0.0066143,84.828,-0.10863,116.32,-0.019646,0.088428,0,2,7,-2.2307,14.923,0,,0.1576,0.83562,0.9175,0
13,0.013,-8.9199e-05,0.014184,0.0019601,122.81,38.077,128.31,-0.023649,0.088865,0,2,7,-4.2793,13.506,0,,0.21013,0.8375,0.97,0
14,0.014,0.0020691,0.005655,-0.0022839,-8.5699,15.181,-20.256,-0.0085378,0.10124,0,2,7,1.2131,10.262,0,,0,0.83,0.76,0
14,0.014,0.0028425,0.0039091,-0.00087038,137.34,10.494,127.37,-0.012277,0.1009,0,2,7,1.4108,8.5237,0,,0.052533,0.83187,0.8125,0
14,0.014,0.010704,0.02162,-0.0064076,311.34,58.04,265.4,-0.016398,0.10117,0,2,7,0.64392,10.843,0,,0.10507,0.83375,0.865,0
14,0.014,0.010441,0.010018,-0.0092375,107.18,26.893,54.349,-0.020848,0.10095,0,2,7,-3.5964,10.903,0,,0.1576,0.83562,0.9175,0
14,0.014,0.010841,-0.0059367,-0.012785,-98.708,-15.937,-162.13,-0.027112,0.1004,0,2,7,-3.2005,10.605,0,,0.21013,0.8375,0.97,0
15,0.015,-0.0063017,0.013622,0.0073368,51.167,36.569,87.78,-0.0078162,0.11078,0,2,7,1.5705,8.872,0,,0,0.83,0.76,0
15,0.015,0.0043446,0.011414,-0.0041491,24.518,30.641,1.7158,-0.012443,0.11068,0,2,7,0.80302,9.9694,0,,0.052533,0.83187,0.8125,0
15,0.015,0.010953,0.0077785,-0.0061029,348.43,20.882,302.64,-0.017046,0.11047,0,2,7,-0.0021142,12.389,0,,0.10507,0.83375,0.865,0
15,0.015,-0.0096673,0.0038712,0.0075116,-167.74,10.393,-121.62,-0.023609,0.11096,0,2,7,-3.0294,12.759,0,,0.1576,0.83562,0.9175,0
15,0.015,-0.040301,0.0039583,0.041768,-11.68,10.626,208.64,-0.030598,0.11232,0,2,7,-1.9741,10.205,0,,0.21013,0.8375,0.97,0
16,0.016,0.00062164,0.02052,-0.00024436,26.483,55.086,24.158,-0.0072303,0.11931,0,2,7,1.5195,8.3284,0,,0,0.83,0.76,0
16,0.016,-0.0047485,0.016537,0.0064957,102.17,44.395,132.35,-0.012679,0.11922,0,2,7,-0.46011,9.6665,0,,0.052533,0.83187,0.8125,0
16,0.016,-0.01338,0.0090829,0.01516,81.155,24.384,157.77,-0.01873,0.12002,0,2,7,-1.2824,9.9489,0,,0.10507,0.83375,0.865,0
16,0.016,-0.028013,0.012919,0.031807,174.32,34.682,334.91,-0.025358,0.12122,0,2,7,-1.2759,9.0966,0,,0.1576,0.83562,0.9175,0
16,0.016,-0.0043185,0.017655,0.0098442,351.84,47.395,389.86,-0.032904,0.12335,0,2,7,-5.4732,7.2745,0,,0.21013,0.8375,0.97,0
17,0.017,0.0024838,0.016995,-0.0014238,76.387,45.625,65.897,-0.0071848,0.1263,0,2,7,-0.8404,6.3514,0,,0,0.83,0.76,0
17,0.017,0.012471,0.00047425,-0.0091702,250.58,1.2732,192.48,-0.012585,0.12607,0,2,7,-1.1078,5.6866,0,,0.052533,0.83187,0.8125,0
17,0.017,-0.011039,0.0050185,0.011476,-0.93665,13.472,59.506,-0.019999,0.12642,0,2,7,-1.1462,4.8298,0,,0.10507,0.83375,0.865,0
17,0.017,-0.015616,-0.0063997,0.018912,174.88,-17.18,267.57,-0.026786,0.12735,0,2,7,-3.3522,3.7851,0,,0.1576,0.83562,0.9175,0
17,0.017,-0.023598,4.6924e-05,0.030447,387.06,0.12597,532.15,-0.035856,0.12921,0,2,7,-1.8445,7.9757,0,,0.21013,0.8375,0.97,0
18,0.018,0.003522,0.011731,0.0040529,507.67,31.492,509.09,-0.0076673,0.13109,0,2,7,0.028804,4.0552,0,,0,0.83,0.76,0
18,0.018,-0.0011328,0.018252,0.0048458,241.17,48.998,257.22,-0.014123,0.13176,0,2,7,-1.1219,3.9828,0,,0.052533,0.83187,0.8125,0
18,0.018,-0.0061995,0.010587,0.011012,299.88,28.422,346.08,-0.0207,0.13199,0,2,7,-0.21848,5.0138,0,,0.10507,0.83375,0.865,0
18,0.018,-0.030002,0.01759,0.032635,92.628,47.221,260.78,-0.029438,0.1336,0,2,7,0.39149,6.0424,0,,0.1576,0.83562,0.9175,0
18,0.018,-0.0072241,0.0087322,0.014069,430.8,23.442,487.96,-0.037848,0.13535,0,2,7,-0.70179,3.9597,0,,0.21013,0.8375,0.97,0
19,0.019,0.023742,0.012752,-0.019397,349.49,34.234,233.68,-0.0086148,0.13533,0,2,7,-0.76686,2.0932,0,,0,0.83,0.76,0
19,0.019,0.0083955,0.012323,-0.0095639,-54.311,33.082,-102.52,-0.015634,0.13446,0,2,7,-2.452,3.0255,0,,0.052533,0.83187,0.8125,0
19,0.019,-0.0078639,0.0080648,0.008865,44.737,21.65,89.647,-0.02313,0.13508,0,2,7,-0.86973,0.92946,0,,0.10507,0.83375,0.865,0
19,0.019,0.0054301,0.00052887,-0.0060604,-26.879,1.4198,-57.726,-0.030475,0.13561,0,2,7,-0.34858,-0.52202,0,,0.1576,0.83562,0.9175,0
19,0.019,-0.0082101,-0.004032,0.0071517,-91.65,-10.824,-50.411,-0.039677,0.13613,0,2,7,-0.9779,-1.0894,0,,0.21013,0.8375,0.97,0
20,0.02,-0.0067376,0.010397,0.0082848,83.672,27.912,124,-0.010071,0.13595,0,2,7,-1.5097,1.8612,0,,0,0.83,0.76,0
20,0.02,0.036103,-0.0086572,-0.034906,175.63,-23.241,-15,-0.01702,0.13572,0,2,7,-2.8286,-0.098201,0,,0.052533,0.83187,0.8125,0
20,0.02,0.0050563,-0.0002864,-0.0054941,-15.221,-0.76886,-43.544,-0.024624,0.13463,0,2,7,-3.4241,0.76933,0,,0.10507,0.83375,0.865,0
20,0.02,-0.017107,0.0020734,0.020086,149.97,5.5662,249.82,-0.032096,0.13514,0,2,7,-1.0143,-0.69557,0,,0.1576,0.83562,0.9175,0
20,0.02,-0.019929,0.0031627,0.018733,-132.16,8.4905,-28.372,-0.040188,0.13677,0,2,7,-3.0124,1.7362,0,,0.21013,0.8375,0.97,0
21,0.021,0.030222,-0.0017462,-0.024902,431.1,-4.6879,283.11,-0.010737,0.13522,0,2,7,-2.1469,-1.7546,0,,0,0.83,0.76,0
21,0.021,0.010969,0.014159,-0.0066323,314.68,38.012,267.42,-0.01806,0.13458,0,2,7,1.2037,-2.502,0,,0.052533,0.83187,0.8125,0
21,0.021,0.0025407,0.018903,-0.0016904,62.748,50.747,51.389,-0.025746,0.13444,0,2,7,-1.3258,-3.7424,0,,0.10507,0.83375,0.865,0
21,0.021,0.0030012,0.028615,-0.0018092,86.456,76.819,73.543,-0.032815,0.13503,0,2,7,-0.29889,-4.9052,0,,0.1576,0.83562,0.9175,0
21,0.021,0.006068,-0.012294,-0.013297,-459.14,-33.005,-511.13,-0.041126,0.13455,0,2,7,0.1769,-4.171,0,,0.21013,0.8375,0.97,0
22,0.022,0.01369,0.022139,-0.011547,177.67,59.433,109.92,-0.012931,0.13253,0,2,7,-0.8339,-5.5298,0,,0,0.83,0.76,0
22,0.022,0.025183,0.014097,-0.024687,100.19,37.843,-33.686,-0.019043,0.13187,0,2,7,-0.14948,-1.931,0,,0.052533,0.83187,0.8125,0
22,0.022,0.026066,0.014021,-0.022799,284.87,37.64,153.69,-0.025839,0.13067,0,2,7,2.8373,-4.221,0,,0.10507,0.83375,0.865,0
22,0.022,-0.000585,-0.0097419,-0.0020467,-174.66,-26.153,-178.58,-0.033851,0.13059,0,2,7,-1.1787,-2.4527,0,,0.1576,0.83562,0.9175,0
22,0.022,-0.025336,-0.021629,0.023009,-221.03,-58.064,-91.241,-0.042111,0.13089,0,2,7,-0.8247,-3.2192,0,,0.21013,0.8375,0.97,0
23,0.023,0.00028277,0.010495,-0.00042811,-8.8,28.175,-10.708,-0.014146,0.1283,0,2,7,-1.1846,-4.1272,0,,0,0.83,0.76,0
23,0.023,0.027352,0.0056509,-0.026372,137.87,15.17,-6.3517,-0.020041,0.12748,0,2,7,-0.99962,-4.3662,0,,0.052533,0.83187,0.8125,0
23,0.023,0.00048938,0.015871,0.0018769,156.95,42.606,160.67,-0.026278,0.12741,0,2,7,-0.86107,-2.6384,0,,0.10507,0.83375,0.865,0
23,0.023,-0.014921,0.013108,0.017075,101.58,35.19,187.48,-0.033268,0.12795,0,2,7,1.1642,-2.5797,0,,0.1576,0.83562,0.9175,0
23,0.023,-0.0063613,-0.003641,0.0046219,-131.48,-9.7745,-102,-0.040945,0.12878,0,2,7,-1.0275,-4.803,0,,0.21013,0.8375,0.97,0
24,0.024,0.0095667,-0.0016308,-0.011592,-107.49,-4.378,-164.29,-0.014728,0.12242,0,2,7,-1.2731,-7.0033,0,,0,0.83,0.76,0
24,0.024,0.0051672,-0.0049825,-0.004268,73.012,-13.376,47.682,-0.02023,0.12225,0,2,7,1.2774,-5.7695,0,,0.052533,0.83187,0.8125,0
24,0.024,-0.0051401,0.024879,0.0013597,-262.44,66.789,-244.99,-0.026364,0.12283,0,2,7,2.5407,-7.0604,0,,0.10507,0.83375,0.865,0
24,0.024,-0.0095337,0.021059,0.01141,97.846,56.534,154.07,-0.032149,0.12313,0,2,7,1.242,-7.2954,0,,0.1576,0.83562,0.9175,0
24,0.024,-0.0044809,0.0098158,0.0044793,-12.136,26.351,11.918,-0.039332,0.12378,0,2,7,3.6603,-4.0571,0,,0.21013,0.8375,0.97,0
25,0.025,-0.013972,0.00080238,0.016126,104.17,2.154,184.97,-0.014741,0.11652,0,2,7,0.52302,-6.4833,0,,0,0.83,0.76,0
25,0.025,0.0059305,0.021792,-0.0042558,126.07,58.501,98.728,-0.020035,0.11723,0,2,7,2.0457,-7.193,0,,0.052533,0.83187,0.8125,0
25,0.025,-0.0045002,0.03331,0.005838,75.906,89.424,103.66,-0.025659,0.11762,0,2,7,3.4878,-5.8734,0,,0.10507,0.83375,0.865,0
25,0.025,-0.014321,0.024001,0.014309,-39.238,64.433,37.623,-0.031912,0.11866,0,2,7,2.8873,-4.0708,0,,0.1576,0.83562,0.9175,0
25,0.025,-0.022418,-0.010033,0.019019,-283.74,-26.934,-172.49,-0.03743,0.11983,0,2,7,1.3156,-4.4785,0,,0.21013,0.8375,0.97,0
26,0.026,0.0019779,0.0088297,-0.002751,-45.539,23.704,-58.234,-0.014179,0.11079,0,2,7,-0.63311,-7.0263,0,,0,0.83,0.76,0
26,0.026,-0.0067837,0.0071613,0.0031099,-259.85,19.225,-233.29,-0.018542,0.11059,0,2,7,2.2675,-5.2491,0,,0.052533,0.83187,0.8125,0
26,0.026,-0.010218,0.0059047,0.0088564,-117.01,15.852,-65.804,-0.02367,0.11147,0,2,7,2.6984,-6.5323,0,,0.10507,0.83375,0.865,0
26,0.026,-0.01176,0.0096464,0.016769,297.89,25.896,374.48,-0.028755,0.11231,0,2,7,2.803,-7.0716,0,,0.1576,0.83562,0.9175,0
26,0.026,-0.017145,0.004254,0.016201,-108.14,11.42,-18.617,-0.035739,0.11353,0,2,7,0.57113,-8.7308,0,,0.21013,0.8375,0.97,0
27,0.027,-0.012684,0.0037024,0.0094001,-250.02,9.9392,-190.73,-0.01279,0.10355,0,2,7,0.71097,-5.819,0,,0,0.83,0.76,0
27,0.027,-0.00033983,-0.014169,-0.00058154,-61.513,-38.038,-62.162,-0.016355,0.1034,0,2,7,-0.052024,-6.6843,0,,0.052533,0.83187,0.8125,0
27,0.027,0.0067946,0.017007,-0.0028802,275.69,45.658,249.72,-0.020243,0.10357,0,2,7,3.5551,-8.0558,0,,0.10507,0.83375,0.865,0
27,0.027,-0.012637,0.0049811,0.013769,40.548,13.372,111.44,-0.026089,0.10414,0,2,7,4.5829,-8.8089,0,,0.1576,0.83562,0.9175,0
27,0.027,-0.017277,0.024764,0.016857,-73.971,66.481,17.665,-0.031591,0.10549,0,2,7,4.1699,-8.0951,0,,0.21013,0.8375,0.97,0
28,0.028,0.0021504,0.016971,-0.0028671,-41.367,45.559,-54.837,-0.010643,0.095867,0,2,7,2.85,-8.7489,0,,0,0.83,0.76,0
28,0.028,-0.0054177,0.0059135,0.0012178,-290.78,15.875,-272.97,-0.014727,0.095548,0,2,7,4.2418,-9.3879,0,,0.052533,0.83187,0.8125,0
28,0.028,-0.0014861,0.0093166,-0.001347,-190.33,25.011,-189.96,-0.018705,0.095819,0,2,7,3.4907,-10.314,0,,0.10507,0.83375,0.865,0
28,0.028,0.0017664,0.040539,0.0012457,202.85,108.83,201.46,-0.022074,0.096119,0,2,7,5.4839,-9.2494,0,,0.1576,0.83562,0.9175,0
28,0.028,0.0062461,0.0065103,-0.0057974,46.284,17.477,13.953,-0.02801,0.096432,0,2,7,5.3552,-9.516,0,,0.21013,0.8375,0.97,0
29,0.029,0.00082622,0.016882,-0.0056596,-315.68,45.32,-333.1,-0.0098373,0.086969,0,2,7,1.0261,-10.498,0,,0,0.83,0.76,0
29,0.029,0.0045792,0.0037037,-0.0082637,-230.04,9.9429,-264.52,-0.012328,0.086633,0,2,7,1.549,-9.5553,0,,0.052533,0.83187,0.8125,0
29,0.029,0.004414,0.0067044,-0.010091,-361.53,17.998,-400.46,-0.01628,0.086325,0,2,7,4.127,-9.5486,0,,0.10507,0.83375,0.865,0
29,0.029,0.017274,-0.01534,-0.020205,-146.42,-41.181,-247.04,-0.019789,0.085921,0,2,7,2.1444,-8.777,0,,0.1576,0.83562,0.9175,0
29,0.029,-0.018558,0.005699,0.019191,-8.2422,15.299,93.098,-0.023162,0.085857,0,2,7,4.8443,-11.932,0,,0.21013,0.8375,0.97,0
30,0.03,-0.0090015,0.0082224,0.0042263,-338.23,22.074,-302.72,-0.0081807,0.077344,0,2,7,2.4058,-9.6248,0,,0,0.83,0.76,0
30,0.03,0.0088219,-0.001142,-0.01289,-243.9,-3.0657,-302.19,-0.010449,0.076957,0,2,7,-0.27916,-9.904,0,,0.052533,0.83187,0.8125,0
30,0.03,0.0057165,-0.01045,-0.0067804,-54.629,-28.054,-88.178,-0.012843,0.076524,0,2,7,0.88382,-7.6707,0,,0.10507,0.83375,0.865,0
30,0.03,0.0048057,0.0096089,-0.004344,43.268,25.796,18.705,-0.016616,0.076317,0,2,7,2.6776,-8.4815,0,,0.1576,0.83562,0.9175,0
30,0.03,0.011682,0.0093445,-0.010412,114.89,25.086,55.578,-0.019026,0.076207,0,2,7,0.68693,-10.657,0,,0.21013,0.8375,0.97,0
31,0.031,-0.0065421,-0.0030928,-0.0026964,-625.2,-8.3027,-614.87,-0.007486,0.066665,0,2,7,0.72574,-10.042,0,,0,0.83,0.76,0
